243.94661626666664,1000.0,1000.0,5.0,3588.7,3804.5,0.0,2863.0,0.10011739911455608,10.0,10.0,0.004459029299947019
171.37440586666668,1000.0,1000.0,5.0,3220.0,3364.0,0.0,2863.0,0.0996820606779113,2.0,2.0,0.0036368004009099102
151.57149626666666,1000.0,1000.0,5.0,3316.3,3585.8,0.0,2863.0,0.01000811067792985,10.0,10.0,0.0037394477129811202
283.03636008,1000.0,1000.0,5.0,3726.15,3943.05,0.0,2863.0,0.10045643588106315,20.0,20.0,0.005004351092058246
141.07913573333335,1000.0,1000.0,5.0,3154.0,3365.5,0.0,2863.0,0.010393546810070887,2.0,2.0,0.0034868501288384023
197.1055768,1000.0,1000.0,5.0,3275.75,3481.0,0.0,2863.0,0.10015535630123994,4.0,4.0,0.0038410413129480393
163.42240634666666,1000.0,1000.0,5.0,3461.3,3695.9,0.0,2863.0,0.010125346255659019,20.0,20.0,0.003991906547778732
145.6146764,1000.0,1000.0,5.0,3120.75,3340.75,0.0,2863.0,0.010084879030288823,4.0,4.0,0.003466652008463216
185.77208874666667,1000.0,1000.0,5.0,3580.325,3830.925,0.0,2863.0,0.010062840934966191,40.0,40.0,0.004290529720070774
266.9175138933332,1000.0,1000.0,5.0,3927.175,4159.425,0.0,2863.0,0.09991939037628572,40.0,40.0,0.0058970238580786545
215.7887392,1000.0,1000.0,5.0,3455.8333333333335,3653.5,0.0,2863.0,0.10059802414182686,6.0,6.0,0.004143949232299322
149.03564,1000.0,1000.0,5.0,3219.3333333333335,3475.5,0.0,2863.0,0.010097361384935317,6.0,6.0,0.0035953581448733237
204.22331817777777,1000.0,1000.0,5.0,3785.866666666667,4045.4166666666665,0.0,2863.0,0.010072909669080726,60.0,60.0,0.004671617002058818
147.6356286666667,1000.0,1000.0,5.0,3357.375,3605.375,0.0,2863.0,0.010043436804746265,8.0,8.0,0.0037538539324817825
291.11526585777773,1000.0,1000.0,5.0,4135.75,4388.6,0.0,2863.0,0.0998868921099464,60.0,60.0,0.00677629699878731
218.7966154866666,1000.0,1000.0,5.0,3961.05,4232.8375,0.0,2863.0,0.009944554582641117,80.0,80.0,0.0050064820204632505
